,_id,CPV_code
5278,5bfd46f8eca306f8c5bba772,39221110-1
5279,5bfd4686eca306f8c5bba4eb,30230000-0
5280,5bfd4686eca306f8c5bba4f8,15862000-8
5281,5bfd46f7eca306f8c5bba6ba,09320000-8
5282,5bfd46f7eca306f8c5bba726,45450000-6
5283,5bfd46f7eca306f8c5bba6aa,0
5284,5bfd4686eca306f8c5bba4fd,09310000-5
5285,5bfd479beca306f8c5bba91b,72260000-5
5286,5bfd4686eca306f8c5bba4da,15130000-8
5287,5bfd479ceca306f8c5bba9b4,79900000-3
5288,5bfd4686eca306f8c5bba4d5,45230000-8
5289,5bfd46f7eca306f8c5bba6de,44330000-2
5290,5bfd4686eca306f8c5bba4cc,0
5291,5bfd46f7eca306f8c5bba6c3,30190000-7
5292,5bfd46f7eca306f8c5bba6c5,45450000-6
5293,5bfd46f8eca306f8c5bba7d8,50310000-1
5294,5bfd4686eca306f8c5bba4c9,71320000-7
5295,5bfd4686eca306f8c5bba508,30230000-0
5296,5bfd4c7feca306f8c5bbc041,0
5297,5bfd46f7eca306f8c5bba6d8,45453000-7
5298,5bfd4686eca306f8c5bba4b6,45450000-6
5299,5bfd46f7eca306f8c5bba6b1,15130000-8
5300,5bfd4686eca306f8c5bba4db,45210000-2
5301,5bfd4686eca306f8c5bba4c5,31220000-4
5302,5bfd4686eca306f8c5bba517,39263000-3
5303,5bfd4686eca306f8c5bba4c7,15810000-9
5304,5bfd4686eca306f8c5bba4f2,0
5305,5bfd479ceca306f8c5bba9cc,15840000-8
5306,5bfd46f7eca306f8c5bba6b6,80530000-8
5307,5bfd46f8eca306f8c5bba763,71240000-2
5308,5bfd46f7eca306f8c5bba71d,0
5309,5bfd4686eca306f8c5bba4f3,15110000-2
5310,5bfd4686eca306f8c5bba4a6,09110000-3
5311,5bfd46f7eca306f8c5bba6c2,55130000-0
5312,5bfd4686eca306f8c5bba4d2,03413000-8
5313,5bfd4686eca306f8c5bba4a8,45410000-4
5314,5bfd4685eca306f8c5bba495,39220000-0
5315,5bfd4d1feca306f8c5bbc446,0
5316,5bfd4686eca306f8c5bba4bb,39290000-1
5317,5bfd4686eca306f8c5bba49e,85140000-2
5318,5bfd4686eca306f8c5bba4ad,71240000-2
5319,5bfd4685eca306f8c5bba494,22210000-5
5320,5bfd4685eca306f8c5bba48b,15510000-6
5321,5bfd4686eca306f8c5bba4dd,30237460-1
5322,5bfd4686eca306f8c5bba4b0,0
5323,5bfd4685eca306f8c5bba491,0
5324,5bfd479deca306f8c5bbaa2a,45230000-8
5325,5bfd4686eca306f8c5bba49c,45210000-2
5326,5bfd4686eca306f8c5bba4dc,0
5327,5bfd4686eca306f8c5bba4f9,15230000-9
5328,5bfd4685eca306f8c5bba485,42210000-1
5329,5bfd4686eca306f8c5bba49b,71320000-7
5330,5bfd4685eca306f8c5bba492,44810000-1
5331,5bfd479beca306f8c5bba925,15890000-3
5332,5bfd46f7eca306f8c5bba6a5,09310000-5
5333,5bfd4686eca306f8c5bba4d8,45410000-4
5334,5bfd4685eca306f8c5bba445,0
5335,5bfd46f8eca306f8c5bba7c0,45000000-7
5336,5bfd4685eca306f8c5bba462,0
5337,5bfd4c80eca306f8c5bbc0eb,39140000-5
5338,5bfd4685eca306f8c5bba47f,45230000-8
5339,5bfd4686eca306f8c5bba4cf,30230000-0
5340,5bfd46f7eca306f8c5bba6eb,0
5341,5bfd4686eca306f8c5bba4f0,39224000-8
5342,5bfd4901eca306f8c5bbaeef,0
5343,5bfd4685eca306f8c5bba455,77210000-5
5344,5bfd4684eca306f8c5bba41a,0
5345,5bfd46f7eca306f8c5bba6b7,45310000-3
5346,5bfd4c80eca306f8c5bbc106,0
5347,5bfd46f7eca306f8c5bba6d5,71630000-3
5348,5bfd4685eca306f8c5bba454,33140000-3
5349,5bfd479deca306f8c5bbaa67,34350000-5
5350,5bfd4686eca306f8c5bba4a9,50110000-9
5351,5bfd4685eca306f8c5bba45b,0
5352,5bfd4684eca306f8c5bba411,0
5353,5bfd4685eca306f8c5bba427,39161000-8
5354,5bfd4684eca306f8c5bba3fa,0
5355,5bfd4685eca306f8c5bba44a,0
5356,5bfd46f8eca306f8c5bba7ce,90520000-8
5357,5bfd4684eca306f8c5bba401,0
5358,5bfd46f7eca306f8c5bba72f,18410000-6
5359,5bfd4686eca306f8c5bba4de,0
5360,5bfd4684eca306f8c5bba422,71320000-7
5361,5bfd4686eca306f8c5bba51d,03410000-7
5362,5bfd479beca306f8c5bba948,03140000-4
5363,5bfd4685eca306f8c5bba490,45110000-1
5364,5bfd4685eca306f8c5bba430,50730000-1
5365,5bfd4684eca306f8c5bba414,39110000-6
5366,5bfd4684eca306f8c5bba3f5,0
5367,5bfd4684eca306f8c5bba418,39710000-2
5368,5bfd4684eca306f8c5bba402,39830000-9
5369,5bfd4684eca306f8c5bba40b,44110000-4
5370,5bfd4684eca306f8c5bba41e,45233142-6
5371,5bfd4684eca306f8c5bba423,0
5372,5bfd4685eca306f8c5bba450,0
5373,5bfd4684eca306f8c5bba3e0,0
5374,5bfd4686eca306f8c5bba4b2,0
5375,5bfd4685eca306f8c5bba441,0
5376,5bfd4685eca306f8c5bba42a,15810000-9
5377,5bfd4686eca306f8c5bba4f4,09320000-8
5378,5bfd479beca306f8c5bba92d,33600000-6
5379,5bfd4684eca306f8c5bba3ec,44160000-9
5380,5bfd46f8eca306f8c5bba755,71240000-2
5381,5bfd46f9eca306f8c5bba7e5,0
5382,5bfd4685eca306f8c5bba434,0
5383,5bfd479beca306f8c5bba961,15540000-5
5384,5bfd4685eca306f8c5bba47c,45000000-7
5385,5bfd4c80eca306f8c5bbc0f0,0
5386,5bfd4684eca306f8c5bba3d1,44330000-2
5387,5bfd4a08eca306f8c5bbb5c4,0
5388,5bfd4684eca306f8c5bba3d9,45260000-7
5389,5bfd4684eca306f8c5bba406,15130000-8
5390,5bfd4685eca306f8c5bba468,50530000-9
5391,5bfd46f8eca306f8c5bba7c5,03414000-5
5392,5bfd4684eca306f8c5bba3d4,35120000-1
5393,5bfd4684eca306f8c5bba3cd,37440000-4
5394,5bfd4684eca306f8c5bba3c9,0
5395,5bfd4686eca306f8c5bba4ef,15310000-4
5396,5bfd4684eca306f8c5bba3f9,0
5397,5bfd4684eca306f8c5bba3ca,71320000-7
5398,5bfd4684eca306f8c5bba419,34320000-6
5399,5bfd4684eca306f8c5bba3cf,0
5400,5bfd4684eca306f8c5bba3b6,0
5401,5bfd4684eca306f8c5bba3c0,44510000-8
5402,5bfd4684eca306f8c5bba3e4,50110000-9
5403,5bfd4684eca306f8c5bba3ac,44110000-4
5404,5bfd4684eca306f8c5bba3bc,39810000-3
5405,5bfd4684eca306f8c5bba3ff,45310000-3
5406,5bfd479ceca306f8c5bba97c,15130000-8
5407,5bfd4684eca306f8c5bba3b2,0
5408,5bfd4684eca306f8c5bba3ba,66160000-9
5409,5bfd4686eca306f8c5bba4d6,09310000-5
5410,5bfd4684eca306f8c5bba3aa,0
5411,5bfd4684eca306f8c5bba3c2,15220000-6
5412,5bfd4684eca306f8c5bba3c5,0
5413,5bfd4686eca306f8c5bba4ae,72250000-2
5414,5bfd4684eca306f8c5bba3b9,03410000-7
5415,5bfd4684eca306f8c5bba3a5,09320000-8
5416,5bfd4684eca306f8c5bba3af,0
5417,5bfd4684eca306f8c5bba39d,0
5418,5bfd479deca306f8c5bbaa43,45240000-1
5419,5bfd4684eca306f8c5bba396,30210000-4
5420,5bfd4684eca306f8c5bba3eb,45330000-9
5421,5bfd4684eca306f8c5bba3ab,45230000-8
5422,5bfd4f69eca306f8c5bbd317,09320000-8
5423,5bfd4684eca306f8c5bba3b5,09320000-8
5424,5bfd4684eca306f8c5bba3a2,45310000-3
5425,5bfd4684eca306f8c5bba39b,0
5426,5bfd4ab8eca306f8c5bbb9e6,30210000-4
5427,5bfd4684eca306f8c5bba3be,37520000-9
5428,5bfd4683eca306f8c5bba375,0
5429,5bfd4684eca306f8c5bba37f,0
5430,5bfd479deca306f8c5bbaa47,45233000-9
5431,5bfd4684eca306f8c5bba37e,0
5432,5bfd4686eca306f8c5bba4b4,32320000-2
5433,5bfd4684eca306f8c5bba37b,45330000-9
5434,5bfd6be9eca306f8c5bc106b,0
5435,5bfd46f8eca306f8c5bba7bd,45230000-8
5436,5bfd4684eca306f8c5bba392,34330000-9
5437,5bfd4685eca306f8c5bba460,0
5438,5bfd4684eca306f8c5bba391,44420000-0
5439,5bfd4684eca306f8c5bba386,50110000-9
5440,5bfd4683eca306f8c5bba371,44110000-4
5441,5bfd4683eca306f8c5bba372,24960000-1
5442,5bfd4684eca306f8c5bba388,0
5443,5bfd4685eca306f8c5bba457,30210000-4
5444,5bfd479ceca306f8c5bba9b1,72410000-7
5445,5bfd4684eca306f8c5bba3a6,09320000-8
5446,5bfd4684eca306f8c5bba3dd,39110000-6
5447,5bfd4685eca306f8c5bba425,22820000-4
5448,5bfd4684eca306f8c5bba393,45230000-8
5449,5bfd46f7eca306f8c5bba70e,45200000-9
5450,5bfd4684eca306f8c5bba38e,15110000-2
5451,5bfd4684eca306f8c5bba3d7,44810000-1
5452,5bfd4683eca306f8c5bba373,0
5453,5bfd4684eca306f8c5bba3ad,15800000-6
5454,5bfd503ceca306f8c5bbd601,0
5455,5bfd4685eca306f8c5bba45e,45400000-1
5456,5bfd4684eca306f8c5bba3a3,42530000-0
5457,5bfd4684eca306f8c5bba395,45260000-7
5458,5bfd4a06eca306f8c5bbb4c4,09130000-9
5459,5bfd4683eca306f8c5bba378,71320000-7
5460,5bfd4d1feca306f8c5bbc454,0
5461,5bfd4686eca306f8c5bba4ba,30190000-7
5462,5bfd4684eca306f8c5bba37c,0
5463,5bfd4684eca306f8c5bba381,39710000-2
5464,5bfd4bdceca306f8c5bbbe8f,33190000-8
5465,5bfd4685eca306f8c5bba424,30190000-7
5466,5bfd4684eca306f8c5bba3b3,0
5467,5bfd503beca306f8c5bbd5f2,0
5468,5bfd46f8eca306f8c5bba7d1,09320000-8
5469,5bfd4bdceca306f8c5bbbe15,22200000-2
5470,5bfd4686eca306f8c5bba4fb,09320000-8
5471,5bfd479ceca306f8c5bba9f5,0
5472,5bfd4686eca306f8c5bba4ff,45210000-2
5473,5bfd4684eca306f8c5bba3ae,18815100-6
5474,5bfd4685eca306f8c5bba43d,15840000-8
5475,5bfd46f8eca306f8c5bba791,0
5476,5bfd4685eca306f8c5bba470,45450000-6
5477,5bfd4684eca306f8c5bba3c4,0
5478,5bfd46f7eca306f8c5bba707,09130000-9
5479,5bfd4684eca306f8c5bba39f,71240000-2
5480,5bfd4684eca306f8c5bba3bd,0
5481,5bfd4685eca306f8c5bba436,45450000-6
5482,5bfd4c80eca306f8c5bbc0ee,39290000-1
5483,5bfd4685eca306f8c5bba44f,77310000-6
5484,5bfd4685eca306f8c5bba431,63520000-0
5485,5bfd4685eca306f8c5bba489,32420000-3
5486,5bfd4684eca306f8c5bba3bb,33190000-8
5487,5bfd4686eca306f8c5bba4bf,45300000-0
5488,5bfd6bf2eca306f8c5bc1090,0
5489,5bfd479ceca306f8c5bba99b,0
5490,5bfd4685eca306f8c5bba465,77230000-1
5491,5bfd46f7eca306f8c5bba6a7,45221000-2
5492,5bfd4685eca306f8c5bba440,39160000-1
5493,5bfd4b46eca306f8c5bbbca1,71315000-9
5494,5bfd4902eca306f8c5bbaf24,50110000-9
5495,5bfd4684eca306f8c5bba39a,03220000-9
5496,5bfd4b46eca306f8c5bbbca2,71315000-9
5497,5bfd4684eca306f8c5bba3ee,03210000-6
5498,5bfd4686eca306f8c5bba4a4,45450000-6
5499,5bfd4685eca306f8c5bba464,22830000-7
5500,5bfd4c81eca306f8c5bbc1a5,0
5501,5bfd6bfbeca306f8c5bc10b6,0
5502,5bfd46f7eca306f8c5bba6da,09310000-5
5503,5bfd4684eca306f8c5bba408,71240000-2
5504,5bfd4684eca306f8c5bba394,37535200-9
5505,5bfd4684eca306f8c5bba407,30120000-6
5506,5bfd46f9eca306f8c5bba7fe,09120000-6
5507,5bfd4e38eca306f8c5bbc669,0
5508,5bfd4684eca306f8c5bba38f,0
5509,5bfd4685eca306f8c5bba44e,45450000-6
5510,5bfd4684eca306f8c5bba39e,45450000-6
5511,5bfd46f8eca306f8c5bba743,0
5512,5bfd46f8eca306f8c5bba79b,30230000-0
5513,5bfd4684eca306f8c5bba3b7,34320000-6
5514,5bfd4685eca306f8c5bba437,45453000-7
5515,5bfd4c80eca306f8c5bbc09e,33690000-3
5516,5bfd4bdbeca306f8c5bbbdfa,0
5517,5bfd4a09eca306f8c5bbb603,30190000-7
5518,5bfd4a08eca306f8c5bbb5e8,0
5519,5bfd4a08eca306f8c5bbb5e4,45400000-1
5520,5bfd4a08eca306f8c5bbb5ed,24960000-1
5521,5bfd4a08eca306f8c5bbb5d9,0
5522,5bfd4684eca306f8c5bba38c,45233142-6
5523,5bfd4a08eca306f8c5bbb5db,80530000-8
5524,5bfd4a08eca306f8c5bbb5d1,30190000-7
5525,5bfd4a08eca306f8c5bbb5dc,45233142-6
5526,5bfd4a08eca306f8c5bbb5d2,71350000-6
5527,5bfd4a08eca306f8c5bbb5ce,0
5528,5bfd4ab8eca306f8c5bbb9c2,50310000-1
5529,5bfd4902eca306f8c5bbaf61,09130000-9
5530,5bfd4c80eca306f8c5bbc11f,0
5531,5bfd4bddeca306f8c5bbbea0,0
5532,5bfd4a08eca306f8c5bbb5f8,09310000-5
5533,5bfd4a08eca306f8c5bbb5c9,0
5534,5bfd4a08eca306f8c5bbb5b7,0
5535,5bfd4a08eca306f8c5bbb5ca,44420000-0
5536,5bfd4f68eca306f8c5bbd2fe,0
5537,5bfd4a08eca306f8c5bbb5c8,39220000-0
5538,5bfd4a08eca306f8c5bbb5bb,18440000-5
5539,5bfd6bc7eca306f8c5bc0fec,0
5540,5bfd4a08eca306f8c5bbb5a3,0
5541,5bfd4a08eca306f8c5bbb5b3,37420000-8
5542,5bfd4a08eca306f8c5bbb5a8,0
5543,5bfd4a08eca306f8c5bbb5aa,0
5544,5bfd4a08eca306f8c5bbb5a5,43830000-0
5545,5bfd4ab8eca306f8c5bbb9da,0
5546,5bfd4ab9eca306f8c5bbba3f,39220000-0
5547,5bfd4a08eca306f8c5bbb5b4,22900000-9
5548,5bfd4a07eca306f8c5bbb58c,0
5549,5bfd479beca306f8c5bba90b,50420000-5
5550,5bfd4a07eca306f8c5bbb58e,45220000-5
5551,5bfd4a07eca306f8c5bbb584,0
5552,5bfd4a07eca306f8c5bbb581,0
5553,5bfd4a07eca306f8c5bbb57a,0
5554,5bfd4686eca306f8c5bba49d,39140000-5
5555,5bfd4a07eca306f8c5bbb578,0
5556,5bfd4a07eca306f8c5bbb57b,0
5557,5bfd6bd9eca306f8c5bc1023,0
5558,5bfd4a07eca306f8c5bbb57e,45220000-5
5559,5bfd4a07eca306f8c5bbb598,0
5560,5bfd4a07eca306f8c5bbb57d,45233142-6
5561,5bfd4a07eca306f8c5bbb572,0
5562,5bfd4a07eca306f8c5bbb56e,0
5563,5bfd4a07eca306f8c5bbb55d,0
5564,5bfd4a07eca306f8c5bbb576,0
5565,5bfd503deca306f8c5bbd652,0
5566,5bfd4a07eca306f8c5bbb595,0
5567,5bfd4a07eca306f8c5bbb566,39110000-6
5568,5bfd4a07eca306f8c5bbb570,50410000-2
5569,5bfd4a07eca306f8c5bbb565,0
5570,5bfd4685eca306f8c5bba474,15610000-7
5571,5bfd4a07eca306f8c5bbb54a,0
5572,5bfd4a07eca306f8c5bbb53e,0
5573,5bfd4a07eca306f8c5bbb57f,44110000-4
5574,5bfd4a07eca306f8c5bbb557,0
5575,5bfd4e39eca306f8c5bbc772,0
5576,5bfd4a07eca306f8c5bbb551,44110000-4
5577,5bfd4a07eca306f8c5bbb541,0
5578,5bfd4a07eca306f8c5bbb585,71630000-3
5579,5bfd4a07eca306f8c5bbb544,0
5580,5bfd4a07eca306f8c5bbb535,0
5581,5bfd4a07eca306f8c5bbb536,0
5582,5bfd4a07eca306f8c5bbb52b,39710000-2
5583,5bfd4a07eca306f8c5bbb533,0
5584,5bfd4a07eca306f8c5bbb51f,0
5585,5bfd4a07eca306f8c5bbb579,0
5586,5bfd4684eca306f8c5bba3e2,39290000-1
5587,5bfd4a07eca306f8c5bbb53c,60140000-1
5588,5bfd4685eca306f8c5bba446,70120000-8
5589,5bfd4a07eca306f8c5bbb532,50410000-2
5590,5bfd4a07eca306f8c5bbb571,0
5591,5bfd4e39eca306f8c5bbc75a,0
5592,5bfd4a07eca306f8c5bbb502,79952100-3
5593,5bfd4a07eca306f8c5bbb505,50230000-6
5594,5bfd4a07eca306f8c5bbb4f3,09130000-9
5595,5bfd4684eca306f8c5bba41d,33190000-8
5596,5bfd4a07eca306f8c5bbb561,22000000-0
5597,5bfd4a07eca306f8c5bbb4e8,31710000-6
5598,5bfd4a07eca306f8c5bbb521,33110000-4
5599,5bfd4a07eca306f8c5bbb4d0,45000000-7
5600,5bfd4a07eca306f8c5bbb542,0
5601,5bfd4a07eca306f8c5bbb50b,71320000-7
5602,5bfd4685eca306f8c5bba451,45230000-8
5603,5bfd4a07eca306f8c5bbb58f,0
5604,5bfd4903eca306f8c5bbafc4,66510000-8
5605,5bfd4903eca306f8c5bbafb2,0
5606,5bfd4903eca306f8c5bbafb7,30190000-7
5607,5bfd4a08eca306f8c5bbb5b6,0
5608,5bfd4903eca306f8c5bbafad,44810000-1
5609,5bfd4903eca306f8c5bbafa3,0
5610,5bfd4a07eca306f8c5bbb589,0
5611,5bfd4902eca306f8c5bbaf90,50710000-5
5612,5bfd4a07eca306f8c5bbb4e9,09120000-6
5613,5bfd4a07eca306f8c5bbb58d,0
5614,5bfd4903eca306f8c5bbafc3,66510000-8
5615,5bfd4903eca306f8c5bbafb4,66510000-8
5616,5bfd4a07eca306f8c5bbb4f5,09320000-8
5617,5bfd4902eca306f8c5bbaf6f,0
5618,5bfd4902eca306f8c5bbaf83,32420000-3
5619,5bfd4902eca306f8c5bbaf70,30190000-7
5620,5bfd4902eca306f8c5bbaf77,30120000-6
5621,5bfd4902eca306f8c5bbaf65,0
5622,5bfd4902eca306f8c5bbaf7a,44110000-4
5623,5bfd4902eca306f8c5bbaf62,0
5624,5bfd479ceca306f8c5bba98d,39830000-9
5625,5bfd4902eca306f8c5bbaf69,79930000-2
5626,5bfd4902eca306f8c5bbaf56,44110000-4
5627,5bfd4903eca306f8c5bbaf95,44530000-4
5628,5bfd4902eca306f8c5bbaf4b,45420000-7
5629,5bfd4902eca306f8c5bbaf8f,35811200-4
5630,5bfd4902eca306f8c5bbaf54,39500000-7
5631,5bfd4902eca306f8c5bbaf30,44420000-0
5632,5bfd4902eca306f8c5bbaf35,0
5633,5bfd4a09eca306f8c5bbb606,50320000-4
5634,5bfd4903eca306f8c5bbaf9e,44423220-9
5635,5bfd4685eca306f8c5bba45a,15850000-1
5636,5bfd4902eca306f8c5bbaf27,0
5637,5bfd4902eca306f8c5bbaf41,39710000-2
5638,5bfd4a09eca306f8c5bbb609,50310000-1
5639,5bfd4902eca306f8c5bbaf25,0
5640,5bfd4902eca306f8c5bbaf21,22110000-4
5641,5bfd4902eca306f8c5bbaf8b,45421132-8
5642,5bfd4902eca306f8c5bbaf79,22110000-4
5643,5bfd4902eca306f8c5bbaf2d,0
5644,5bfd4902eca306f8c5bbaf1f,0
5645,5bfd4902eca306f8c5bbaf26,45310000-3
5646,5bfd4901eca306f8c5bbaf0b,0
5647,5bfd4901eca306f8c5bbaf0f,22110000-4
5648,5bfd503aeca306f8c5bbd578,0
5649,5bfd4902eca306f8c5bbaf18,45000000-7
5650,5bfd4901eca306f8c5bbaf10,0
5651,5bfd4901eca306f8c5bbaef4,22110000-4
5652,5bfd4902eca306f8c5bbaf28,0
5653,5bfd4901eca306f8c5bbaf0e,0
5654,5bfd4901eca306f8c5bbaeeb,79960000-1
5655,5bfd4902eca306f8c5bbaf66,0
5656,5bfd4901eca306f8c5bbaf14,0
5657,5bfd4903eca306f8c5bbafa8,0
5658,5bfd4902eca306f8c5bbaf5a,0
5659,5bfd4902eca306f8c5bbaf59,0
5660,5bfd4684eca306f8c5bba3e1,44400000-4
5661,5bfd4901eca306f8c5bbaee5,0
5662,5bfd5139eca306f8c5bbd99d,44510000-8
5663,5bfd4e38eca306f8c5bbc659,45330000-9
5664,5bfd4901eca306f8c5bbaede,0
5665,5bfd4901eca306f8c5bbaef7,09210000-4
5666,5bfd4900eca306f8c5bbaeac,22110000-4
5667,5bfd4902eca306f8c5bbaf43,0
5668,5bfd4900eca306f8c5bbaeb6,0
5669,5bfd4ed1eca306f8c5bbd049,45330000-9
5670,5bfd4900eca306f8c5bbaeab,45400000-1
5671,5bfd4900eca306f8c5bbaeb3,42122000-0
5672,5bfd4900eca306f8c5bbae90,0
5673,5bfd4901eca306f8c5bbaec8,22110000-4
5674,5bfd4900eca306f8c5bbae94,0
5675,5bfd4901eca306f8c5bbaece,0
5676,5bfd4900eca306f8c5bbaea4,45220000-5
5677,5bfd4902eca306f8c5bbaf4a,44110000-4
5678,5bfd4900eca306f8c5bbae97,22110000-4
5679,5bfd5137eca306f8c5bbd87e,0
5680,5bfd4900eca306f8c5bbae7e,0
5681,5bfd4901eca306f8c5bbaec3,45233222-1
5682,5bfd4901eca306f8c5bbaee8,45220000-5
5683,5bfd4900eca306f8c5bbae84,90430000-0
5684,5bfd4900eca306f8c5bbae79,0
5685,5bfd4900eca306f8c5bbaeb1,09310000-5
5686,5bfd4900eca306f8c5bbaea2,0
5687,5bfd4900eca306f8c5bbae80,22110000-4
5688,5bfd46f9eca306f8c5bba7fb,45000000-7
5689,5bfd6bedeca306f8c5bc107a,0
5690,5bfd4901eca306f8c5bbaf03,39110000-6
5691,5bfd4900eca306f8c5bbae9f,03325000-3
5692,5bfd4900eca306f8c5bbae8b,44110000-4
5693,5bfd4901eca306f8c5bbaecf,66510000-8
5694,5bfd4900eca306f8c5bbae7b,09310000-5
5695,5bfd4900eca306f8c5bbae75,0
5696,5bfd4900eca306f8c5bbaebb,09310000-5
5697,5bfd46f7eca306f8c5bba6ec,30190000-7
5698,5bfd4900eca306f8c5bbae86,39221000-7
5699,5bfd4875eca306f8c5bbad57,22110000-4
5700,5bfd4900eca306f8c5bbae8e,50530000-9
5701,5bfd4875eca306f8c5bbad59,65110000-7
5702,5bfd4903eca306f8c5bbafa0,09310000-5
5703,5bfd4874eca306f8c5bbad38,0
5704,5bfd4874eca306f8c5bbad43,0
5705,5bfd4874eca306f8c5bbad44,0
5706,5bfd4874eca306f8c5bbad49,0
5707,5bfd4874eca306f8c5bbad54,0
5708,5bfd4874eca306f8c5bbad34,22110000-4
5709,5bfd4873eca306f8c5bbacc4,30200000-1
5710,5bfd4900eca306f8c5bbae6b,09310000-5
5711,5bfd4900eca306f8c5bbae8c,39510000-0
5712,5bfd6bf2eca306f8c5bc1092,0
5713,5bfd4874eca306f8c5bbad4e,0
5714,5bfd4900eca306f8c5bbae72,45400000-1
5715,5bfd4901eca306f8c5bbaee6,15131120-2
5716,5bfd4874eca306f8c5bbad10,0
5717,5bfd4874eca306f8c5bbad05,0
5718,5bfd4874eca306f8c5bbacff,0
5719,5bfd4874eca306f8c5bbad0a,15110000-2
5720,5bfd4a07eca306f8c5bbb54c,0
5721,5bfd4874eca306f8c5bbad17,44410000-7
5722,5bfd4874eca306f8c5bbacfe,32320000-2
5723,5bfd4686eca306f8c5bba4ab,75240000-0
5724,5bfd4874eca306f8c5bbad06,32552300-0
5725,5bfd4902eca306f8c5bbaf1d,50110000-9
5726,5bfd4901eca306f8c5bbaed9,71240000-2
5727,5bfd4874eca306f8c5bbad1f,22110000-4
5728,5bfd4874eca306f8c5bbad36,09300000-2
5729,5bfd4874eca306f8c5bbad1d,03413000-8
5730,5bfd64feeca306f8c5bc0396,0
5731,5bfd4900eca306f8c5bbaea3,19520000-7
5732,5bfd4874eca306f8c5bbad16,24310000-0
5733,5bfd4874eca306f8c5bbacfb,22110000-4
5734,5bfd4873eca306f8c5bbacd6,45450000-6
5735,5bfd4873eca306f8c5bbaccb,0
5736,5bfd4874eca306f8c5bbad23,03114200-5
5737,5bfd4874eca306f8c5bbacfc,35110000-8
5738,5bfd4874eca306f8c5bbace8,50320000-4
5739,5bfd6514eca306f8c5bc03ef,0
5740,5bfd4874eca306f8c5bbad0e,50420000-5
5741,5bfd503aeca306f8c5bbd584,0
5742,5bfd4873eca306f8c5bbacdc,80550000-4
5743,5bfd4874eca306f8c5bbad11,09310000-5
5744,5bfd4900eca306f8c5bbae76,31530000-0
5745,5bfd4b43eca306f8c5bbbbc9,15110000-2
5746,5bfd4874eca306f8c5bbad0c,0
5747,5bfd4684eca306f8c5bba420,09320000-8
5748,5bfd4874eca306f8c5bbacf7,0
5749,5bfd6519eca306f8c5bc0413,0
5750,5bfd4873eca306f8c5bbacca,0
5751,5bfd4685eca306f8c5bba432,30192200-3
5752,5bfd6514eca306f8c5bc03f3,0
5753,5bfd4873eca306f8c5bbacd9,0
5754,5bfd6be9eca306f8c5bc106e,0
5755,5bfd4873eca306f8c5bbaccf,50420000-5
5756,5bfd4873eca306f8c5bbacc3,39220000-0
5757,5bfd4873eca306f8c5bbacbb,45450000-6
5758,5bfd4873eca306f8c5bbacc8,45100000-8
5759,5bfd6517eca306f8c5bc0409,0
5760,5bfd4873eca306f8c5bbac8d,0
5761,5bfd4873eca306f8c5bbaca7,44210000-5
5762,5bfd4c80eca306f8c5bbc0ef,0
5763,5bfd4873eca306f8c5bbac98,44530000-4
5764,5bfd4873eca306f8c5bbacbc,0
5765,5bfd4c80eca306f8c5bbc0e8,0
5766,5bfd4872eca306f8c5bbac66,0
5767,5bfd4874eca306f8c5bbace9,15830000-5
5768,5bfd6512eca306f8c5bc03e5,0
5769,5bfd4873eca306f8c5bbacc5,09110000-3
5770,5bfd4a08eca306f8c5bbb5cd,0
5771,5bfd4873eca306f8c5bbacce,24310000-0
5772,5bfd4872eca306f8c5bbac6d,0
5773,5bfd4873eca306f8c5bbac92,0
5774,5bfd4873eca306f8c5bbacae,44170000-2
5775,5bfd4873eca306f8c5bbacb5,30125100-2
5776,5bfd4872eca306f8c5bbac3b,42650000-7
5777,5bfd4900eca306f8c5bbae98,0
5778,5bfd4902eca306f8c5bbaf6b,0
5779,5bfd4900eca306f8c5bbae82,0
5780,5bfd4872eca306f8c5bbac20,0
5781,5bfd4872eca306f8c5bbac21,0
5782,5bfd4873eca306f8c5bbacd5,39510000-0
5783,5bfd4874eca306f8c5bbad4b,33700000-7
5784,5bfd4873eca306f8c5bbac7a,18530000-3
5785,5bfd4872eca306f8c5bbac34,30190000-7
5786,5bfd4873eca306f8c5bbac76,45453000-7
5787,5bfd4872eca306f8c5bbac1d,50110000-9
5788,5bfd4874eca306f8c5bbad30,45233222-1
5789,5bfd4874eca306f8c5bbacf9,48810000-9
5790,5bfd4b44eca306f8c5bbbbcd,15530000-2
5791,5bfd4e39eca306f8c5bbc73c,0
5792,5bfd4873eca306f8c5bbac8b,44111000-1
5793,5bfd4874eca306f8c5bbad2d,71310000-4
5794,5bfd4871eca306f8c5bbabfc,38120000-2
5795,5bfd4871eca306f8c5bbac05,44310000-6
5796,5bfd4873eca306f8c5bbac82,18410000-6
5797,5bfd4874eca306f8c5bbad29,09320000-8
5798,5bfd5c7deca306f8c5bbf3ed,0
5799,5bfd4872eca306f8c5bbac2d,34330000-9
5800,5bfd4873eca306f8c5bbac73,45233142-6
5801,5bfd479deca306f8c5bbaa98,0
5802,5bfd4873eca306f8c5bbac97,22210000-5
5803,5bfd4874eca306f8c5bbacf2,45343100-4
5804,5bfd4874eca306f8c5bbad24,39710000-2
5805,5bfd479deca306f8c5bbaa85,0
