,_id,contracts,contracts.dateSigned,contracts.period.endDate,contracts.period.startDate,contracts.status
4960,5bfd479deca306f8c5bbaa8e,,2018-11-23T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4961,5bfd479deca306f8c5bbaa9f,,,,,
4962,5bfd4872eca306f8c5bbac1a,,,,,pending
4963,5bfd5c2feca306f8c5bbf2e1,,,,,
4964,5bfd479deca306f8c5bbaa8d,,,,,
4965,5bfd479deca306f8c5bbaa78,,,,,
4966,5bfd479deca306f8c5bbaa73,,2018-11-23T10:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4967,5bfd4903eca306f8c5bbafbc,,,,,
4968,5bfd4d1eeca306f8c5bbc311,,,,,
4969,5bfd4873eca306f8c5bbac7c,,,,,pending
4970,5bfd479deca306f8c5bbaa76,,2018-11-23T13:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4971,5bfd479deca306f8c5bbaa7c,,,,,
4972,5bfd4872eca306f8c5bbac41,,2018-11-23T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4973,5bfd479deca306f8c5bbaa65,,2018-11-23T12:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4974,5bfd479deca306f8c5bbaa64,,2018-11-23T09:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4975,5bfd4871eca306f8c5bbac02,,,,,
4976,5bfd479deca306f8c5bbaaa5,,2018-11-23T15:00:00+02:00,2018-11-30T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4977,5bfd479deca306f8c5bbaa58,,2018-11-22T16:44:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
4978,5bfd479deca306f8c5bbaa77,,,,,
4979,5bfd479deca306f8c5bbaa71,,,,,pending
4980,5bfd479deca306f8c5bbaa95,,2018-11-14T14:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-14T00:00:00+02:00,active
4981,5bfd479deca306f8c5bbaa9b,,2018-11-23T00:00:00+02:00,2018-11-30T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
4982,5bfd479deca306f8c5bbaa5d,,2018-11-23T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4983,5bfd479deca306f8c5bbaa6f,,2018-11-22T16:44:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
4984,5bfd479deca306f8c5bbaa8c,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
4985,5bfd4901eca306f8c5bbaef8,,,,,
4986,5bfd479deca306f8c5bbaa9e,,,,,pending
4987,5bfd479deca306f8c5bbaa84,,,,,
4988,5bfd479deca306f8c5bbaa83,,2018-11-23T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4989,5bfd4872eca306f8c5bbac1c,,2018-11-23T16:07:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4990,5bfd479deca306f8c5bbaa50,,2018-11-23T16:41:00+02:00,2018-12-25T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4991,5bfd479deca306f8c5bbaa4d,,,,,
4992,5bfd479deca306f8c5bbaa46,,,,,
4993,5bfd479deca306f8c5bbaa6b,,2018-11-23T00:00:00+02:00,2018-12-30T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
4994,5bfd479deca306f8c5bbaa35,,,,,
4995,5bfd479deca306f8c5bbaaa8,,2018-11-10T16:45:00+02:00,2018-12-31T00:00:00+02:00,2018-11-10T00:00:00+02:00,active
4996,5bfd479deca306f8c5bbaa54,,2018-11-23T16:42:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
4997,5bfd4872eca306f8c5bbac3f,,2018-11-22T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
4998,5bfd479deca306f8c5bbaa4b,,,,,
4999,5bfd479deca306f8c5bbaa70,,2018-11-22T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5000,5bfd479deca306f8c5bbaa13,,,,,
5001,5bfd6a31eca306f8c5bc0cd4,,,,,
5002,5bfd479deca306f8c5bbaa21,,,,,
5003,5bfd479deca306f8c5bbaa2b,,2018-11-23T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5004,5bfd479deca306f8c5bbaa7e,,2018-09-21T16:46:00+03:00,2018-12-31T00:00:00+02:00,2018-09-21T00:00:00+03:00,active
5005,5bfd479deca306f8c5bbaa2c,,2018-11-22T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5006,5bfd4872eca306f8c5bbac51,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5007,5bfd479deca306f8c5bbaa49,,2018-11-23T16:38:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5008,5bfd479deca306f8c5bbaa45,,2018-11-23T14:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5009,5bfd479deca306f8c5bbaa39,,,,,
5010,5bfd479deca306f8c5bbaa4c,,,,,
5011,5bfd479deca306f8c5bbaa37,,2018-11-21T16:37:00+02:00,2018-12-31T00:00:00+02:00,2018-11-21T00:00:00+02:00,active
5012,5bfd479deca306f8c5bbaa15,,,,,
5013,5bfd479ceca306f8c5bba9f2,,,,,pending
5014,5bfd479deca306f8c5bbaa38,,2018-11-23T14:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5015,5bfd479deca306f8c5bbaa16,,2018-11-23T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5016,5bfd479ceca306f8c5bbaa04,,2018-11-22T16:37:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5017,5bfd479deca306f8c5bbaa18,,,,,
5018,5bfd479deca306f8c5bbaa91,,2018-11-22T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5019,5bfd479deca306f8c5bbaa55,,2018-11-23T16:37:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5020,5bfd479deca306f8c5bbaa2f,,,,,
5021,5bfd479ceca306f8c5bba9fe,,2018-11-22T16:35:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5022,5bfd479deca306f8c5bbaa26,,,,,
5023,5bfd479deca306f8c5bbaa12,,2018-11-23T15:00:00+02:00,2018-11-30T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5024,5bfd479deca306f8c5bbaa36,,,,,
5025,5bfd479deca306f8c5bbaa60,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5026,5bfd479ceca306f8c5bba9d7,,,,,
5027,5bfd479deca306f8c5bbaa56,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5028,5bfd479ceca306f8c5bba9d5,,2018-11-23T10:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5029,5bfd479ceca306f8c5bbaa07,,2018-11-23T16:00:00+02:00,2019-11-29T00:00:00+02:00,2018-11-30T00:00:00+02:00,active
5030,5bfd479ceca306f8c5bba9f9,,,,,pending
5031,5bfd479ceca306f8c5bba9c1,,,,,pending
5032,5bfd479deca306f8c5bbaa74,,,,,
5033,5bfd479ceca306f8c5bba9d4,,2018-11-23T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5034,5bfd479deca306f8c5bbaa2e,,2018-11-07T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-07T00:00:00+02:00,active
5035,5bfd479ceca306f8c5bba99e,,,,,
5036,5bfd479deca306f8c5bbaa1b,,2018-11-23T14:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5037,5bfd479ceca306f8c5bba9b7,,,,,
5038,5bfd479ceca306f8c5bba9a6,,,,,
5039,5bfd479deca306f8c5bbaa6a,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5040,5bfd479ceca306f8c5bba9e3,,,,,pending
5041,5bfd479ceca306f8c5bba9b0,,2018-11-23T16:29:00+02:00,2018-11-30T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5042,5bfd479ceca306f8c5bba9ad,,2018-11-23T16:30:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5043,5bfd479deca306f8c5bbaa59,,2018-11-22T16:43:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5044,5bfd479ceca306f8c5bba9a5,,2018-11-23T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5045,5bfd479ceca306f8c5bba9e2,,,,,pending
5046,5bfd479ceca306f8c5bba9e8,,2018-10-12T16:25:00+03:00,2019-12-31T00:00:00+02:00,2018-10-12T00:00:00+03:00,active
5047,5bfd479deca306f8c5bbaa1c,,,,,
5048,5bfd479ceca306f8c5bba984,,2018-11-22T16:28:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5049,5bfd479ceca306f8c5bba98f,,2018-11-23T16:28:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5050,5bfd479ceca306f8c5bbaa02,,,,,pending
5051,5bfd479ceca306f8c5bba9a2,,2018-11-22T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5052,5bfd479ceca306f8c5bba9af,,2018-11-23T14:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,pending
5053,5bfd479ceca306f8c5bba9b6,,,,,
5054,5bfd479ceca306f8c5bba97d,,2018-11-23T12:50:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5055,5bfd4871eca306f8c5bbac00,,,,,
5056,5bfd479ceca306f8c5bba9d6,,2017-11-22T14:53:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5057,5bfd479ceca306f8c5bba981,,2018-11-23T16:27:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5058,5bfd479ceca306f8c5bbaa08,,2018-11-23T00:00:00+02:00,2018-11-30T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5059,5bfd479ceca306f8c5bba974,,2018-11-23T14:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5060,5bfd479ceca306f8c5bba9ae,,,,,
5061,5bfd4872eca306f8c5bbac0c,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5062,5bfd479beca306f8c5bba963,,2018-11-22T00:00:00+02:00,,,active
5063,5bfd479ceca306f8c5bba9b5,,2018-11-21T16:29:00+02:00,2018-12-31T00:00:00+02:00,2018-11-21T00:00:00+02:00,active
5064,5bfd479beca306f8c5bba95a,,,,,
5065,5bfd479ceca306f8c5bba983,,2018-11-23T12:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5066,5bfd479ceca306f8c5bba973,,,,,
5067,5bfd479ceca306f8c5bba97e,,,,,
5068,5bfd479beca306f8c5bba965,,2018-11-23T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5069,5bfd479ceca306f8c5bba9ee,,2018-11-23T15:53:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5070,5bfd479deca306f8c5bbaa17,,,,,
5071,5bfd479deca306f8c5bbaa72,,,,,
5072,5bfd479ceca306f8c5bba96b,,2018-11-23T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5073,5bfd479ceca306f8c5bba9a7,,2018-11-22T13:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5074,5bfd479beca306f8c5bba947,,2018-11-22T16:23:00+02:00,2018-11-29T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5075,5bfd479beca306f8c5bba942,,2018-11-22T19:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5076,5bfd479ceca306f8c5bba982,,2018-11-23T16:26:00+02:00,2020-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5077,5bfd479ceca306f8c5bbaa0a,,,,,
5078,5bfd479ceca306f8c5bba9de,,2018-11-21T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-21T00:00:00+02:00,active
5079,5bfd479beca306f8c5bba94d,,,,,pending
5080,5bfd479ceca306f8c5bba96a,,2018-11-23T14:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5081,5bfd479ceca306f8c5bba994,,,,,
5082,5bfd479beca306f8c5bba93f,,2018-11-23T14:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5083,5bfd479ceca306f8c5bba9c6,,2018-11-23T16:28:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5084,5bfd479beca306f8c5bba94c,,,,,pending
5085,5bfd479ceca306f8c5bba9ba,,,,,
5086,5bfd479ceca306f8c5bba985,,2018-11-23T11:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5087,5bfd479beca306f8c5bba940,,,,,
5088,5bfd479beca306f8c5bba934,,,,,pending
5089,5bfd479ceca306f8c5bba999,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5090,5bfd479beca306f8c5bba923,,,,,
5091,5bfd479beca306f8c5bba926,,2018-11-23T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5092,5bfd4a07eca306f8c5bbb594,,,,,
5093,5bfd479beca306f8c5bba956,,2018-11-23T15:00:00+02:00,2018-11-30T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5094,5bfd4873eca306f8c5bbacb2,,2018-11-23T13:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5095,5bfd479beca306f8c5bba960,,,,,
5096,5bfd479beca306f8c5bba90a,,2018-11-23T14:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5097,5bfd479beca306f8c5bba916,,2018-11-23T16:15:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5098,5bfd479beca306f8c5bba915,,2018-11-23T12:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5099,5bfd4874eca306f8c5bbace7,,,,,
5100,5bfd46f9eca306f8c5bba7f5,,,,,
5101,5bfd46f9eca306f8c5bba7ff,,2018-11-23T15:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5102,5bfd46f9eca306f8c5bba7f0,,2018-11-22T16:18:00+02:00,2018-11-29T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5103,5bfd479beca306f8c5bba91a,,2018-11-22T10:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5104,5bfd46f9eca306f8c5bba800,,2018-11-23T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5105,5bfd479beca306f8c5bba94b,,,,,
5106,5bfd46f9eca306f8c5bba7e4,,2018-11-22T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5107,5bfd479ceca306f8c5bba990,,2018-11-22T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-22T00:00:00+02:00,active
5108,5bfd46f9eca306f8c5bba7f7,,,,,pending
5109,5bfd46f8eca306f8c5bba7c8,,2018-11-19T16:15:00+02:00,2019-12-31T00:00:00+02:00,2018-11-19T00:00:00+02:00,active
5110,5bfd46f9eca306f8c5bba7f4,,2018-11-23T16:18:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5111,5bfd479beca306f8c5bba952,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5112,5bfd46f8eca306f8c5bba7cc,,2018-11-23T16:15:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5113,5bfd479beca306f8c5bba90f,,2018-11-23T16:19:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5114,5bfd46f9eca306f8c5bba7e8,,2018-11-22T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5115,5bfd46f8eca306f8c5bba7d5,,2018-11-23T14:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5116,5bfd46f8eca306f8c5bba7d7,,2018-11-23T16:16:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5117,5bfd479beca306f8c5bba95d,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5118,5bfd479beca306f8c5bba95e,,2018-11-23T12:00:00+02:00,2019-11-23T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5119,5bfd479ceca306f8c5bba9d2,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5120,5bfd479ceca306f8c5bba96d,,2018-11-22T16:25:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5121,5bfd46f8eca306f8c5bba7aa,,2018-11-15T16:14:00+02:00,2018-12-31T00:00:00+02:00,2018-11-15T00:00:00+02:00,active
5122,5bfd46f8eca306f8c5bba78d,,,,,
5123,5bfd46f8eca306f8c5bba7b3,,2018-11-23T16:00:00+02:00,2019-12-31T00:00:00+02:00,2019-01-01T00:00:00+02:00,active
5124,5bfd4ab6eca306f8c5bbb99c,,,,,
5125,5bfd46f8eca306f8c5bba7a1,,,,,
5126,5bfd479ceca306f8c5bba998,,,,,pending
5127,5bfd46f8eca306f8c5bba782,,,,,
5128,5bfd46f8eca306f8c5bba7ad,,2018-11-23T16:14:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5129,5bfd46f8eca306f8c5bba77b,,,,,
5130,5bfd46f9eca306f8c5bba7f2,,2018-11-23T16:19:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5131,5bfd479deca306f8c5bbaa32,,2018-11-23T10:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5132,5bfd46f9eca306f8c5bba7ef,,2018-11-23T16:18:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5133,5bfd46f8eca306f8c5bba79a,,,,,
5134,5bfd46f8eca306f8c5bba781,,2018-11-23T15:00:00+02:00,2019-12-31T00:00:00+02:00,2019-01-01T00:00:00+02:00,active
5135,5bfd46f8eca306f8c5bba792,,2018-11-22T16:13:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5136,5bfd479beca306f8c5bba912,,2018-11-23T00:00:00+02:00,2018-12-30T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5137,5bfd479deca306f8c5bbaa7d,,2018-11-23T12:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5138,5bfd46f8eca306f8c5bba7c9,,,,,
5139,5bfd46f8eca306f8c5bba789,,2018-11-23T10:00:00+02:00,2019-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5140,5bfd46f8eca306f8c5bba795,,2018-11-22T13:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5141,5bfd46f9eca306f8c5bba7e6,,,,,
5142,5bfd46f8eca306f8c5bba7a9,,,,,
5143,5bfd479beca306f8c5bba969,,2018-11-23T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5144,5bfd46f8eca306f8c5bba76e,,,,,
5145,5bfd46f8eca306f8c5bba77d,,,,,
5146,5bfd46f8eca306f8c5bba776,,2018-11-23T15:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5147,5bfd46f8eca306f8c5bba7a2,,2018-11-22T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5148,5bfd46f8eca306f8c5bba75d,,,,,
5149,5bfd46f8eca306f8c5bba771,,2018-11-23T10:11:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5150,5bfd479beca306f8c5bba91d,,2018-11-07T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-07T00:00:00+02:00,active
5151,5bfd46f8eca306f8c5bba780,,2018-11-23T11:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5152,5bfd46f8eca306f8c5bba757,,,,,
5153,5bfd46f8eca306f8c5bba7d9,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5154,5bfd46f8eca306f8c5bba78b,,2018-11-23T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5155,5bfd46f8eca306f8c5bba7bc,,2018-11-23T13:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5156,5bfd46f8eca306f8c5bba740,,,,,
5157,5bfd479deca306f8c5bbaa29,,2018-11-23T16:38:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5158,5bfd46f8eca306f8c5bba77f,,,,,
5159,5bfd4d1eeca306f8c5bbc313,,2018-10-01T00:00:00+03:00,2018-12-31T23:59:59+02:00,2018-10-01T00:00:00+03:00,active
5160,5bfd46f8eca306f8c5bba74b,,,,,
5161,5bfd479beca306f8c5bba909,,2018-11-22T16:11:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
5162,5bfd46f9eca306f8c5bba7e3,,2018-11-23T16:11:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5163,5bfd46f8eca306f8c5bba78f,,,,,
5164,5bfd46f8eca306f8c5bba769,,,,,
5165,5bfd46f8eca306f8c5bba788,,,,,
5166,5bfd46f9eca306f8c5bba7ea,,2018-11-23T16:11:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5167,5bfd46f8eca306f8c5bba7d3,,2018-11-23T12:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5168,5bfd4ed1eca306f8c5bbd009,,2018-11-23T09:36:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5169,5bfd46f9eca306f8c5bba7e0,,,,,
5170,5bfd46f7eca306f8c5bba727,,,,,
5171,5bfd46f8eca306f8c5bba78a,,2018-11-23T16:00:00+02:00,2019-12-20T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5172,5bfd46f8eca306f8c5bba75a,,2018-11-23T16:07:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5173,5bfd46f8eca306f8c5bba75b,,,,,
5174,5bfd46f8eca306f8c5bba765,,,,,
5175,5bfd46f8eca306f8c5bba753,,2018-11-23T16:00:00+02:00,2019-12-31T00:00:00+02:00,2019-01-01T00:00:00+02:00,active
5176,5bfd46f8eca306f8c5bba73f,,2018-11-23T16:06:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5177,5bfd46f7eca306f8c5bba717,,,,,
5178,5bfd5514eca306f8c5bbe20b,,,,,
5179,5bfd479ceca306f8c5bba9e6,,2018-11-23T16:13:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5180,5bfd46f8eca306f8c5bba77a,,,,,pending
5181,5bfd46f7eca306f8c5bba719,,,,,
5182,5bfd46f8eca306f8c5bba733,,2018-11-15T16:06:00+02:00,2018-12-31T00:00:00+02:00,2018-11-15T00:00:00+02:00,active
5183,5bfd46f8eca306f8c5bba759,,,,,
5184,5bfd46f8eca306f8c5bba766,,,,,
5185,5bfd46f8eca306f8c5bba744,,2018-11-23T16:06:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5186,5bfd46f7eca306f8c5bba723,,2018-11-23T15:00:00+02:00,2019-12-31T00:00:00+02:00,2019-01-01T00:00:00+02:00,active
5187,5bfd4b46eca306f8c5bbbc8d,,,,,
5188,5bfd46f7eca306f8c5bba72a,,,,,
5189,5bfd46f8eca306f8c5bba787,,2018-11-23T16:07:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5190,5bfd46f8eca306f8c5bba7cf,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5191,5bfd46f8eca306f8c5bba737,,,,,
5192,5bfd46f8eca306f8c5bba751,,,,,
5193,5bfd46f8eca306f8c5bba76c,,,,,pending
5194,5bfd479ceca306f8c5bba98b,,,,,
5195,5bfd46f8eca306f8c5bba7cb,,2018-11-22T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-22T00:00:00+02:00,active
5196,5bfd46f8eca306f8c5bba745,,,,,pending
5197,5bfd46f7eca306f8c5bba720,,2018-10-10T16:04:00+03:00,2018-12-31T00:00:00+02:00,2018-10-10T00:00:00+03:00,active
5198,5bfd46f7eca306f8c5bba703,,,,,
5199,5bfd479beca306f8c5bba911,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
5200,5bfd46f8eca306f8c5bba7a0,,2018-11-22T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-22T00:00:00+02:00,active
5201,5bfd46f7eca306f8c5bba6f5,,,,,
5202,5bfd46f7eca306f8c5bba71f,,2018-11-23T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5203,5bfd4c81eca306f8c5bbc162,,2018-11-23T16:03:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5204,5bfd46f8eca306f8c5bba739,,2018-11-23T16:05:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5205,5bfd46f8eca306f8c5bba738,,2018-11-23T16:03:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5206,5bfd4873eca306f8c5bbac7e,,,,,pending
5207,5bfd46f7eca306f8c5bba709,,2018-11-23T16:02:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5208,5bfd46f7eca306f8c5bba721,,2018-11-23T16:04:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5209,5bfd46f8eca306f8c5bba783,,2018-11-22T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-22T00:00:00+02:00,active
5210,5bfd46f8eca306f8c5bba760,,2018-11-23T14:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-23T00:00:00+02:00,active
5211,5bfd4c80eca306f8c5bbc0cc,,,,,
